"title","date_posted","position","location","url","District","posting_id","Archive_Date"
"Maintenance Supervisor","2026-08-04","Maintenance","District Maintenance","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1","fallback
goshen county school district 1
https://goshen.tedk12.com/hire/index.aspx#ajoblistings
maintenance supervisor
district maintenance
2026-08-04","2026-08-21"
"Special Education Paraprofessional - Torrington High School","2026-07-31","Support","Torrington High School","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1","fallback
goshen county school district 1
https://goshen.tedk12.com/hire/index.aspx#ajoblistings
special education paraprofessional - torrington high school
torrington high school
2026-07-31","2026-08-21"
"Substitute Cook","2026-03-04","Food Service","District Food Services","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1","fallback
goshen county school district 1
https://goshen.tedk12.com/hire/index.aspx#ajoblistings
substitute cook
district food services
2026-03-04","2026-08-21"
"Speech Language Pathologist - District","2026-03-01","Specialist - Certified","Office of Special Services","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1","fallback
goshen county school district 1
https://goshen.tedk12.com/hire/index.aspx#ajoblistings
speech language pathologist - district
office of special services
2026-03-01","2026-08-21"
"Bus Driver/ Sub Bus Driver","2026-01-01","Bus Driver","Transportation Services","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1","fallback
goshen county school district 1
https://goshen.tedk12.com/hire/index.aspx#ajoblistings
bus driver/ sub bus driver
transportation services
2026-01-01","2026-08-21"
"Future Administrative Positions","2026-01-01","Administrative - building","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1","fallback
goshen county school district 1
https://goshen.tedk12.com/hire/index.aspx#ajoblistings
future administrative positions
central administration office
2026-01-01","2026-08-21"
"Future Substitute Teacher Positions","2026-01-01","Substitute","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1","fallback
goshen county school district 1
https://goshen.tedk12.com/hire/index.aspx#ajoblistings
future substitute teacher positions
central administration office
2026-01-01","2026-08-21"
"Future Classified Positions","2026-01-01","Support","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1","fallback
goshen county school district 1
https://goshen.tedk12.com/hire/index.aspx#ajoblistings
future classified positions
central administration office
2026-01-01","2026-08-21"
"Future Certified Positions","2026-01-01","K-12","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1","fallback
goshen county school district 1
https://goshen.tedk12.com/hire/index.aspx#ajoblistings
future certified positions
central administration office
2026-01-01","2026-08-21"
"Junior High Girls Basketball Coach - SHS","2026-08-04",NA,"Sundance, Wyoming","https://crook1.schoolspring.com/jobs/5868818","Crook County School District 1","schoolspring:crook1.schoolspring.com:5868818","2026-08-21"
"Substitute Custodian","2026-06-05",NA,"Sundance, Wyoming","https://crook1.schoolspring.com/jobs/5324570","Crook County School District 1","schoolspring:crook1.schoolspring.com:5324570","2026-08-21"
"Substitute Custodian","2026-06-05",NA,"Moorcroft, Wyoming","https://crook1.schoolspring.com/jobs/5324565","Crook County School District 1","schoolspring:crook1.schoolspring.com:5324565","2026-08-21"
"Substitute Custodian","2026-06-05",NA,"Hulett, Wyoming","https://crook1.schoolspring.com/jobs/5324561","Crook County School District 1","schoolspring:crook1.schoolspring.com:5324561","2026-08-21"
"Substitute Teacher","2026-06-05",NA,"Sundance, Wyoming","https://crook1.schoolspring.com/jobs/5324546","Crook County School District 1","schoolspring:crook1.schoolspring.com:5324546","2026-08-21"
"Substitute Teacher","2026-06-05",NA,"Moorcroft, Wyoming","https://crook1.schoolspring.com/jobs/5324544","Crook County School District 1","schoolspring:crook1.schoolspring.com:5324544","2026-08-21"
"Substitute Teacher","2026-06-05",NA,"Hulett, Wyoming","https://crook1.schoolspring.com/jobs/5324537","Crook County School District 1","schoolspring:crook1.schoolspring.com:5324537","2026-08-21"
"Substitute &amp; Activity Bus Drivers","2026-06-05",NA,"Sundance, Wyoming","https://crook1.schoolspring.com/jobs/5324520","Crook County School District 1","schoolspring:crook1.schoolspring.com:5324520","2026-08-21"
"Substitute &amp; Activity Bus Drivers","2026-06-05",NA,"Moorcroft, Wyoming","https://crook1.schoolspring.com/jobs/5324517","Crook County School District 1","schoolspring:crook1.schoolspring.com:5324517","2026-08-21"
"Substitute &amp; Activity Bus Drivers","2026-06-05",NA,"Hulett, Wyoming","https://crook1.schoolspring.com/jobs/5324514","Crook County School District 1","schoolspring:crook1.schoolspring.com:5324514","2026-08-21"
"Assistant High School Boys Basketball Coach - MS","2026-05-29",NA,"Moorcroft, Wyoming","https://crook1.schoolspring.com/jobs/5748091","Crook County School District 1","schoolspring:crook1.schoolspring.com:5748091","2026-08-21"
"Assistant High School Girls Basketball Coach - Sundance","2026-05-27",NA,"Sundance, Wyoming","https://crook1.schoolspring.com/jobs/5740888","Crook County School District 1","schoolspring:crook1.schoolspring.com:5740888","2026-08-21"
"Junior High Boys Basketball Coach","2026-04-16",NA,"Moorcroft, Wyoming","https://crook1.schoolspring.com/jobs/5651350","Crook County School District 1","schoolspring:crook1.schoolspring.com:5651350","2026-08-21"
"Head High School Track Coach - SS","2026-04-07",NA,"Sundance, Wyoming","https://crook1.schoolspring.com/jobs/5631238","Crook County School District 1","schoolspring:crook1.schoolspring.com:5631238","2026-08-21"
"Junior High Girls Wrestling Coach - SS","2026-04-07",NA,"Sundance, Wyoming","https://crook1.schoolspring.com/jobs/5631234","Crook County School District 1","schoolspring:crook1.schoolspring.com:5631234","2026-08-21"
"Junior High Girls Wrestling Coach - HS","2026-04-07",NA,"Hulett, Wyoming","https://crook1.schoolspring.com/jobs/5631226","Crook County School District 1","schoolspring:crook1.schoolspring.com:5631226","2026-08-21"
"Junior High Boys Wrestling Coach - HS","2026-04-07",NA,"Hulett, Wyoming","https://crook1.schoolspring.com/jobs/5631220","Crook County School District 1","schoolspring:crook1.schoolspring.com:5631220","2026-08-21"
"Route Bus Driver","2026-02-11",NA,"Moorcroft, Wyoming","https://crook1.schoolspring.com/jobs/5255817","Crook County School District 1","schoolspring:crook1.schoolspring.com:5255817","2026-08-21"
"Route Bus Driver - Hulett","2026-02-11",NA,"Hulett, Wyoming","https://crook1.schoolspring.com/jobs/5255792","Crook County School District 1","schoolspring:crook1.schoolspring.com:5255792","2026-08-21"
"Facility Technician - Painter [TS14]","2026-08-20",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5895386","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5895386","2026-08-21"
"Administrative Assistant - Special Services [XS01]","2026-08-19",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5893018","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5893018","2026-08-21"
"Paraeducator-CAP Program [PA07]","2026-08-17",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5889817","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5889817","2026-08-21"
"Nutrition Services Warehouse Delivery Driver [TE02]","2026-08-17",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5889811","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5889811","2026-08-21"
"Orchestra Para","2026-08-14",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5887388","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5887388","2026-08-21"
"Student Services Administrative Assistant [CS05]","2026-08-14",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5887368","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5887368","2026-08-21"
"Paraeducator Special Needs PALS [XP09]","2026-08-14",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5887290","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5887290","2026-08-21"
"Assistant Football Coach - One year only [C088]","2026-08-14",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5887273","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5887273","2026-08-21"
"Facility Technician - Integrated Trades [TS20]","2026-08-14",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5887159","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5887159","2026-08-21"
"Paraeducator Special Education [XP08]","2026-08-14",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5887140","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5887140","2026-08-21"
"Paraeducator Special Education [XP08]","2026-08-14",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5886732","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5886732","2026-08-21"
"Paraeducator Special Needs PALS [XP09]","2026-08-14",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5886606","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5886606","2026-08-21"
"Paraeducator Resource Room [XP08]","2026-08-14",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5886496","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5886496","2026-08-21"
"Paraeducator Affective Needs [XP09]","2026-08-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5885368","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5885368","2026-08-21"
"Building Interventionist/Sub","2026-08-12",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5883766","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5883766","2026-08-21"
"Strength and Conditioning Coach AM &amp; PM","2026-08-12",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5883763","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5883763","2026-08-21"
"Title 1 Tutor - 2026/2027 Contract Year Only [M420]","2026-08-12",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5883759","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5883759","2026-08-21"
"Applicant Pool - Substitute School Nurse [S055]","2026-08-12",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5883592","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5883592","2026-08-21"
"Nutrition Services Aid [NU02]","2026-08-11",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5881399","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5881399","2026-08-21"
"Para eHelper [XP08]","2026-08-07",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5875962","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5875962","2026-08-21"
"Custodial - Head Class 6 [CU07]","2026-08-07",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5722162","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5722162","2026-08-21"
"50% Assistant Speech and Debate Coach [C046]","2026-08-06",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5874750","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5874750","2026-08-21"
"Nutrition Services Aid [NU02]","2026-08-06",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5874731","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5874731","2026-08-21"
"Student Sweeper [ST05]","2026-08-05",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5872611","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5872611","2026-08-21"
"Paraeducator General [PA07]","2026-08-04",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5870032","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5870032","2026-08-21"
"Nutrition Services Aid [NU02]","2026-08-04",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5870029","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5870029","2026-08-21"
"School Psychologist Intern [XT32]","2026-08-04",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5870017","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5870017","2026-08-21"
"Paraeducator Special Education [XP08]","2026-08-04",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5870004","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5870004","2026-08-21"
"Applicant Pool - Substitute Teacher [S035]","2026-08-04",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5868375","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5868375","2026-08-21"
"Assistant Girls Soccer Coach - Senior High [C120]","2026-08-03",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5867487","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5867487","2026-08-21"
"Substitute Transportation Assistant [S051]","2026-08-03",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5867484","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5867484","2026-08-21"
"Substitute Transportation Driver [S050]","2026-08-03",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5867481","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5867481","2026-08-21"
"Paraeducator Special Needs PALS [XP09]","2026-07-29",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5860669","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5860669","2026-08-21"
"CAP Academy Teacher [TC58]","2026-07-28",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5857967","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5857967","2026-08-21"
"Paraeducator General [PA07]","2026-07-27",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5853611","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5853611","2026-08-21"
"Special Education Behavior Lab Paraeducator  [XP08]","2026-07-22",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5690294","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5690294","2026-08-21"
"Paraeducator Resource Room [XP08]","2026-07-21",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5845163","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5845163","2026-08-21"
"Paraeducator Title I Pre-K - 2026/2027 Contract Year Only [PA16]","2026-07-21",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5843660","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5843660","2026-08-21"
"Student Sweeper [ST05]","2026-07-20",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5842604","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5842604","2026-08-21"
"Nutrition Services Aid [NU02]","2026-07-16",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5837091","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5837091","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829505","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829505","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829501","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829501","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829493","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829493","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829489","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829489","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829486","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829486","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829437","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829437","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829433","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829433","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829424","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829424","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829419","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829419","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829413","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829413","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829411","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829411","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829407","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829407","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829406","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829406","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829400","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829400","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829380","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829380","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829353","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829353","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829352","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829352","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829348","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829348","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829346","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829346","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-13",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5829342","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5829342","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-09",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5824641","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5824641","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-09",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5824489","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5824489","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-09",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5824486","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5824486","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-09",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5824484","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5824484","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-09",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5824475","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5824475","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-09",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5824474","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5824474","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-09",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5824470","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5824470","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-09",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5824466","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5824466","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-09",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5824464","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5824464","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-09",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5824460","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5824460","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-09",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5824458","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5824458","2026-08-21"
"Elementary Head Football Coach [C174]","2026-07-08",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5823592","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5823592","2026-08-21"
"Elementary Assistant Football Coach [C176]","2026-07-08",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5823566","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5823566","2026-08-21"
"Health Sciences Teacher - 2026/2027 Contract Year Only [TC18]","2026-07-08",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5821638","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5821638","2026-08-21"
"School Psychologist [XA01]","2026-07-06",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5821651","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5821651","2026-08-21"
"Assistant Girls Basketball Coach [C078]","2026-06-24",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5803031","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5803031","2026-08-21"
"Custodial - General Class 3 [CU05]","2026-06-22",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5743888","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5743888","2026-08-21"
"Nutrition Services Aid [NU02]","2026-06-18",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5791414","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5791414","2026-08-21"
"Substitute On-Call Nutrition Services Aid [S020]","2026-06-17",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5791475","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5791475","2026-08-21"
"Head Girls Soccer Coach [C122]","2026-06-09",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5771089","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5771089","2026-08-21"
"Resource Teacher - 2026/2027 Contract Year Only [XT21]","2026-06-02",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5753890","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5753890","2026-08-21"
"Assistant Girls Wrestling Coach","2026-06-01",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5751914","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5751914","2026-08-21"
"Student Sweeper [ST05]","2026-05-28",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5743405","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5743405","2026-08-21"
"Student Sweeper [ST05]","2026-05-22",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5739046","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5739046","2026-08-21"
"Educational Sign Language Interpreter [XP05]","2026-05-18",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5722099","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5722099","2026-08-21"
"Paraeducator Sign Support [XP05]","2026-05-18",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5722041","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5722041","2026-08-21"
"School Psychologist [XA01]","2026-05-18",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5721993","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5721993","2026-08-21"
"Speech Language Pathologist-4 Positions available [XT14]","2026-05-06",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5696875","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5696875","2026-08-21"
"Student Sweeper [ST05]","2026-05-04",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5690181","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5690181","2026-08-21"
"Sub-Custodian [S010]","2026-05-01",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5682999","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5682999","2026-08-21"
"Physical Therapist [XT07]","2026-04-30",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5415796","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5415796","2026-08-21"
"Student Sweeper [ST05]","2026-04-20",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5657584","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5657584","2026-08-21"
"Student Sweeper [ST05]","2026-04-20",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5657580","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5657580","2026-08-21"
"Assistant Head Custodian - Class 4 [CU01]","2026-04-20",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5657340","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5657340","2026-08-21"
"Custodial - Head Class 5 [CU02]","2026-02-17",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5183184","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5183184","2026-08-21"
"Custodial - Head Class 5 [CU08]","2026-01-16",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5502074","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5502074","2026-08-21"
"Student Sweeper [ST05]","2025-11-07",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5433620","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5433620","2026-08-21"
"Student Sweeper [ST05]","2025-11-07",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5433599","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5433599","2026-08-21"
"Student Sweeper [ST05]","2025-11-07",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5433591","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5433591","2026-08-21"
"Student Sweeper [ST05]","2025-11-07",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5433583","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5433583","2026-08-21"
"Paraeducator Sign Support [XP05]","2025-06-26",NA,"Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5258745","Laramie County School District 1","schoolspring:laramie1.schoolspring.com:5258745","2026-08-21"
